institution,org_name,region,location,city,state_province,country,website,sourcewatch_page_url,lat,lon
atlas,WORLD TAXPAYERS ASSOCIATIONS,Canada,"Regina, Canada",Regina,,,https://web.archive.org/web/20190331122216/http://worldtaxpayers.org/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/world-taxpayers-association,50.4454,-104.6189
atlas,ACTON INSTITUTE,United States,"Grand Rapids, MI",Grand Rapids,,,https://web.archive.org/web/20190521152925/http://www.acton.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/acton-institute,42.9634,-85.6681
atlas,ADVANCE ARKANSAS INSTITUTE,United States,"Little Rock, AR",Little Rock,,,https://web.archive.org/web/20190521152925/http://advancearkansas.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/advance-arkansas-institute,34.7465,-92.2896
atlas,ADVOCATES FOR SELF GOVERNMENT,United States,"Sacramento, CA",Sacramento,,,https://web.archive.org/web/20190521152925/http://theadvocates.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/advocates-for-self-government,38.5816,-121.4944
atlas,ALABAMA POLICY INSTITUTE,United States,"Birmingham, AL",Birmingham,,,https://web.archive.org/web/20190521152925/http://www.alabamapolicy.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/alabama-policy-institute,33.5186,-86.8104
atlas,ALASKA POLICY FORUM,United States,"Anchorage, AK",Anchorage,,,https://web.archive.org/web/20190521152925/http://www.alaskapolicyforum.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/alaska-policy-forum,61.2181,-149.8631
atlas,ALLEGHENY INSTITUTE FOR PUBLIC POLICY,United States,"Pittsburgh, PA",Pittsburgh,,,https://web.archive.org/web/20190521152925/http://www.alleghenyinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/allegheny-institute-for-public-policy,40.4406,-79.9959
atlas,AMERICA'S FUTURE FOUNDATION,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://americasfuture.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/americas-future-foundation,38.89511,-77.03637
atlas,AMERICAN CONSERVATIVE UNION FOUNDATION,United States,"Alexandria, VA",Alexandria,,,https://web.archive.org/web/20190521152925/http://www.conservative.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-conservative-union-foundation,38.8048,-77.0469
atlas,"AMERICAN CONSUMER INSTITUTE, CENTER FOR CITIZEN RESEARCH",United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.theamericanconsumer.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-consumer-institute-center-for-citizen-research,38.89511,-77.03637
atlas,AMERICAN ENTERPRISE INSTITUTE,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.aei.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-enterprise-institute,38.89511,-77.03637
atlas,AMERICAN FEDERATION FOR CHILDREN,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.federationforchildren.com/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-federation-for-children,38.89511,-77.03637
atlas,AMERICAN INSTITUTE FOR ECONOMIC RESEARCH,United States,"Great Barrington, MA",Great Barrington,,,https://web.archive.org/web/20190521152925/http://www.aier.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-institute-for-economic-research,42.1954,-73.3644
atlas,AMERICAN LEGISLATIVE EXCHANGE COUNCIL,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.alec.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-legislative-exchange-council,38.89511,-77.03637
atlas,"AMERICAN MEDIA COUNCIL, INC.",United States,"Washington D.C. , DC",Washington D.C.,,,https://web.archive.org/web/20190521152925/http://americanmediacouncil.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-media-council-inc,38.89511,-77.03637
atlas,AMERICAN PRINCIPLES PROJECT,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://appfdc.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-principles-project,38.89511,-77.03637
atlas,AMERICANS FOR PROSPERITY FOUNDATION,United States,"Arlington, VA",Arlington,,,https://web.archive.org/web/20190521152925/http://americansforprosperity.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/americans-for-prosperity-foundation,38.8833,-77.1068
atlas,AMERICANS FOR TAX REFORM,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.atr.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/americans-for-tax-reform,38.89511,-77.03637
atlas,ARCHBRIDGE INSTITUTE,United States,"Woodbridge, VA",Woodbridge,,,https://web.archive.org/web/20190521152925/http://www.archbridgeinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/archbridge-institute,38.6404,-77.2508
atlas,ARKANSAS CENTER FOR RESEARCH IN ECONOMICS,United States,"Conway, AR",Conway,,,https://web.archive.org/web/20190521152925/http://uca.edu/acre/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/arkansas-center-for-research-in-economics,35.0993,-92.4419
atlas,ARKANSAS POLICY FOUNDATION,United States,"Little Rock, AR",Little Rock,,,https://web.archive.org/web/20190521152925/http://www.arkansaspolicyfoundation.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/arkansas-policy-foundation,34.7465,-92.2896
atlas,ATLAS SOCIETY,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.atlassociety.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/atlas-society,38.89511,-77.03637
atlas,AYN RAND INSTITUTE,United States,"Irvine, CA",Irvine,,,https://web.archive.org/web/20190521152925/http://ari.aynrand.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/ayn-rand-institute,33.6846,-117.8265
atlas,BEACON CENTER OF TENNESSEE,United States,"Nashville, TN",Nashville,,,https://web.archive.org/web/20190521152925/http://www.beacontn.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/beacon-center-of-tennessee,36.1627,-86.7816
atlas,BEACON HILL INSTITUTE FOR PUBLIC POLICY RESEARCH,United States,"Boston, MA",Boston,,,https://web.archive.org/web/20190521152925/http://www.beaconhill.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/beacon-hill-institute-for-public-policy-research,42.3601,-71.0589
atlas,BECKET,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.becketfund.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/becket,38.89511,-77.03637
atlas,BENJAMIN RUSH INSTITUTE,United States,"San Francisco, CA",San Francisco,,,https://web.archive.org/web/20190521152925/http://benjaminrushinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/benjamin-rush-institute,37.7749,-122.4194
atlas,BETTER CITIES PROJECT,United States,Las Vegas,Las Vegas,Nevada,,https://web.archive.org/web/20190521152925/http://www.better-cities.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/better-cities-project,36.1699,-115.1398
atlas,BILL OF RIGHTS INSTITUTE,United States,"Arlington, VA",Arlington,,,https://web.archive.org/web/20190521152925/http://www.billofrightsinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/bill-of-rights-institute,38.8833,-77.1068
atlas,BLACKSTONE & BURKE CENTER FOR LAW AND LIBERTY,United States,"Montgomery, AL",Montgomery,,,https://web.archive.org/web/20190521152925/http://www.blackstoneandburke.com/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/the-blackstone-and-burke-center-for-law-and-liberty,32.3668,-86.3
atlas,BLUEGRASS INSTITUTE FOR PUBLIC POLICY SOLUTIONS,United States,"Lexington, KY",Lexington,,,https://web.archive.org/web/20190521152925/http://www.bipps.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/bluegrass-institute-for-public-policy-solutions,38.0406,-84.5037
atlas,CAESAR RODNEY INSTITUTE,United States,"Dover, DE",Dover,,,https://web.archive.org/web/20190521152925/http://www.caesarrodney.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/caesar-rodney-institute,39.1582,-75.5244
atlas,CALIFORNIA POLICY CENTER,United States,"Tustin, CA",Tustin,,,https://web.archive.org/web/20190521152925/http://calpolicycenter.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/california-policy-center,33.7455,-117.8265
atlas,CALVIN COOLIDGE PRESIDENTIAL FOUNDATION,United States,"Plymouth, VT",Plymouth,,,https://web.archive.org/web/20190521152925/http://coolidgefoundation.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/calvin-coolidge-presidential-foundation,43.6102,-72.6824
atlas,CAPITAL RESEARCH CENTER,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.capitalresearch.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/capital-research-center,38.89511,-77.03637
atlas,CARDINAL INSTITUTE FOR WEST VIRGINIA POLICY,United States,"Charleston, WV",Charleston,,,https://web.archive.org/web/20190521152925/http://cardinalinstitute.com/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/cardinal-institute-for-west-virginia-policy,38.3498,-81.6326
atlas,CASCADE POLICY INSTITUTE,United States,"Portland, OR",Portland,,,https://web.archive.org/web/20190521152925/http://www.cascadepolicy.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/cascade-policy-institute,45.523451,-122.676207
atlas,CATO INSTITUTE,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.cato.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/cato-institute,38.89511,-77.03637
atlas,CENTER FOR FREEDOM AND PROSPERITY FOUNDATION,United States,"Alexandria, VA",Alexandria,,,https://web.archive.org/web/20190521152925/http://www.freedomandprosperity.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/center-for-freedom-and-prosperity-foundation,38.8048,-77.0469
atlas,CENTER FOR INDEPENDENT THOUGHT,United States,"Levittown, NY",Levittown,,,https://web.archive.org/web/20190521152925/http://www.centerforindependentthought.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/center-for-independent-thought,40.123,-73.5
atlas,CENTER FOR INNOVATIVE GOVERNANCE RESEARCH,United States,"Washington D.C. , DC",Washington D.C.,,,https://web.archive.org/web/20190521152925/http://innovativegovernance.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/center-for-innovative-governance-research,38.89511,-77.03637
atlas,CENTER FOR PUBLIC CHOICE & MARKET PROCESS,United States,"Charleston, SC",Charleston,,,https://web.archive.org/web/20190521152925/http://sb.cofc.edu/centers/publicchoice/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/initiative-for-public-choice-market-process,32.7765,-79.9311
atlas,CENTER FOR THE STUDY OF LIBERTY,United States,"Carmel, IN",Carmel,,,https://web.archive.org/web/20190521152925/http://www.studyliberty.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/center-for-the-study-of-liberty,39.9784,-86.118
atlas,CENTER FOR VISION AND VALUES AT THE GROVE CITY COLLEGE,United States,"Grove City, PA",Grove City,,,https://web.archive.org/web/20190521152925/http://www.visandvals.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/center-for-vision-and-values-at-the-grove-city-college,41.1595,-80.0864
atlas,CENTER OF THE AMERICAN EXPERIMENT,United States,"Minneapolis, MN",Minneapolis,,,https://web.archive.org/web/20190521152925/http://www.americanexperiment.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/center-for-the-american-experiment,44.9774,-93.265
atlas,"CENTRO PARA RENOVACIÓN ECONÓMICA, CRECIMIENTO Y EXCELENCIA",United States,PR,,PR,,https://web.archive.org/web/20190521152925/http://www.centrocrece.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/centro-para-renovacion-economica-crecimiento-y-excelencia1,18.2208,-66.5901
atlas,"CERTELL, INC.",United States,"Indianapolis, IN",Indianapolis,,,https://web.archive.org/web/20190521152925/http://https//www.certell.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/certell-inc,39.7684,-86.1581
atlas,CITIZENS' COUNCIL FOR HEALTH FREEDOM,United States,"St. Paul, MN",St. Paul,,,https://web.archive.org/web/20190521152925/http://www.cchconline.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/citizens-council-on-health-freedom,44.9537,-93.09
atlas,CIVITAS INSTITUTE,United States,"Raleigh, NC",Raleigh,NC,,https://web.archive.org/web/20190521152925/http://www.nccivitas.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/civitas-institute,35.7796,-78.6382
atlas,CLAREMONT INSTITUTE,United States,"Claremont, CA",Claremont,,,https://web.archive.org/web/20190521152925/http://www.claremont.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/claremont-institute,34.0961,-117.7156
atlas,CLEMSON INSTITUTE FOR THE STUDY OF CAPITALISM,United States,"Clemson, SC",Clemson,,,https://web.archive.org/web/20190521152925/http://www.clemson.edu/capitalism/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/clemson-institute-for-the-study-of-capitalism,34.6739,-82.8375
atlas,COMMONWEALTH FOUNDATION,United States,"Harrisburg, PA",Harrisburg,,,https://web.archive.org/web/20190521152925/http://www.commonwealthfoundation.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/commonwealth-foundation,40.2732,-76.8844
atlas,COMPACT FOR AMERICA EDUCATIONAL FOUNDATION,United States,United States,,,,https://web.archive.org/web/20190521152925/http://www.compactforamerica.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/compact-for-america-educational-foundation,37.0902,-95.7129
atlas,COMPETITIVE ENTERPRISE INSTITUTE,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.cei.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/competitive-enterprise-institute,38.89511,-77.03637
atlas,CONSCIOUS CAPITALISM,United States,"Portland, OR",Portland,,,https://web.archive.org/web/20190521152925/http://www.consciouscapitalism.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/conscious-capitalism,45.523451,-122.676207
atlas,CONSUMER CHOICE CENTER,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://consumerchoicecenter.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/consumer-choice-center,38.89511,-77.03637
atlas,E FOUNDATION FOR OKLAHOMA,United States,"Oklahoma City, OK",Oklahoma City,,,https://web.archive.org/web/20190521152925/http://www.efoundationok.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/e-foundation-for-oklahoma,35.4676,-97.5164
atlas,ECONOMIC THINKING,United States,"Seattle, WA",Seattle,,,https://web.archive.org/web/20190521152925/http://www.economicthinking.org/index.html,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/economic-thinking,47.6062,-122.3321
atlas,ED SNIDER CENTER FOR ENTERPRISE & MARKETS,United States,"College Park, MD",College Park,,,https://web.archive.org/web/20190521152925/http://www.rhsmith.umd.edu/centers-excellence/snider-center-enterprise-markets,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/ed-snider-center-for-enterprise-markets,38.9872,-76.9378
atlas,EDCHOICE,United States,"Indianapolis, IN",Indianapolis,,,https://web.archive.org/web/20190521152925/http://www.edchoice.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/edchoice,39.7684,-86.1581
atlas,EMPIRE CENTER FOR PUBLIC POLICY,United States,"Albany, NY",Albany,,,https://web.archive.org/web/20190521152925/http://www.empirecenter.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/empire-center-for-public-policy,42.6526,-73.7562
atlas,ENERGY AND ENVIRONMENT LEGAL INSTITUTE,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.eelegal.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/energy-and-environment-legal-institute,38.89511,-77.03637
atlas,ETHAN ALLEN INSTITUTE,United States,"Concord, VT",Concord,,,https://web.archive.org/web/20190521152925/http://www.ethanallen.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/ethan-allen-institute,44.2002,-72.1504
atlas,FEDERALIST SOCIETY FOR LAW AND PUBLIC POLICY STUDIES,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.fed-soc.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/federalist-society-for-law-and-public-policy-studies,38.89511,-77.03637
atlas,FIRST LIBERTY INSTITUTE,United States,"Plano, TX",Plano,,,https://web.archive.org/web/20190521152925/http://firstliberty.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/first-liberty-institute,33.0198,-96.6989
atlas,FOUNDATION FOR ECONOMIC EDUCATION,United States,"Atlanta, GA",Atlanta,,,https://web.archive.org/web/20190521152925/http://www.fee.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/foundation-for-economic-education,33.749,-84.388
atlas,FOUNDATION FOR EXCELLENCE IN EDUCATION,United States,"Tallahassee, FL",Tallahassee,,,https://web.archive.org/web/20190521152925/http://www.excelined.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/foundation-for-excellence-in-education,30.4383,-84.2807
atlas,FOUNDATION FOR GOVERNMENT ACCOUNTABILITY,United States,"Naples, FL",Naples,,,https://web.archive.org/web/20190521152925/http://www.thefga.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/foundation-for-government-accountability,26.142038,-81.794857
atlas,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION (FIRE),United States,"Philadelphia, PA",Philadelphia,,,https://web.archive.org/web/20190521152925/http://www.thefire.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/foundation-for-individual-rights-in-education-fire,39.9526,-75.1652
atlas,FOUNDATION FOR RESEARCH ON ECONOMICS AND THE ENVIRONMENT,United States,"Bozeman, MT",Bozeman,,,https://web.archive.org/web/20190521152925/http://www.free-eco.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/foundation-for-research-on-economics-and-the-environment,45.676,-111.0429
atlas,FRANKLIN CENTER FOR GOVERNMENT & PUBLIC INTEGRITY,United States,"Alexandria, VA",Alexandria,,,https://web.archive.org/web/20190521152925/http://www.watchdog.org/site/about/about.html,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/franklin-center-for-government-public-integrity,38.8048,-77.0469
atlas,FREE THE PEOPLE,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://freethepeople.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/free-the-people,38.89511,-77.03637
atlas,FREE TO CHOOSE NETWORK,United States,"Erie, PA",Erie,,,https://web.archive.org/web/20190521152925/http://www.freetochoosemedia.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/free-to-choose-network,42.1292,-80.0851
atlas,FREEDOM & VIRTUE INSTITUTE,United States,"Fort Myers, FL",Fort Myers,,,https://web.archive.org/web/20190521152925/http://www.fvinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/the-freedom-virtue-institute,26.6406,-81.8723
atlas,FREEDOM FOUNDATION,United States,"Olympia, WA",Olympia,,,https://web.archive.org/web/20190521152925/http://myfreedomfoundation.com/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/freedom-foundation,47.0379,-122.9007
atlas,FREEDOM FOUNDATION OF MINNESOTA,United States,"Minneapolis, MN",Minneapolis,,,https://web.archive.org/web/20190521152925/http://www.freedomfoundationofminnesota.com/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/freedom-foundation-of-minnesota,44.9774,-93.265
atlas,FUTURE OF FREEDOM FOUNDATION,United States,"Fairfax, VA",Fairfax,,,https://web.archive.org/web/20190521152925/http://www.fff.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/future-of-freedom-foundation,38.8462,-77.3064
atlas,GALEN INSTITUTE,United States,"Alexandria, VA",Alexandria,,,https://web.archive.org/web/20190521152925/http://www.galen.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/galen-institute,38.8048,-77.0469
atlas,GEORGIA CENTER FOR OPPORTUNITY,United States,"Norcross, GA",Norcross,,,https://web.archive.org/web/20190521152925/http://georgiaopportunity.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/georgia-center-for-opportunity,33.9416,-84.2193
atlas,GEORGIA PUBLIC POLICY FOUNDATION,United States,"Atlanta, GA",Atlanta,,,https://web.archive.org/web/20190521152925/http://www.gppf.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/georgia-public-policy-foundation,33.749,-84.388
atlas,GOLDWATER INSTITUTE,United States,"Phoenix, AZ",Phoenix,,,https://web.archive.org/web/20190521152925/http://www.goldwaterinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/goldwater-institute,33.4484,-112.074
atlas,GRANITE INSTITUTE,United States,"Woodsville, NH",Woodsville,,,https://web.archive.org/web/20190521152925/http://graniteinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/new-hampshire-center-for-economic-policy,44.2761,-71.8255
atlas,GRASSROOT INSTITUTE OF HAWAII,United States,"Honolulu, HI",Honolulu,,,https://web.archive.org/web/20190521152925/http://new.grassrootinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/grassroot-institute-of-hawaii,21.3069,-157.8583
atlas,HEARTLAND INSTITUTE,United States,"Chicago, IL",Chicago,,,https://web.archive.org/web/20190521152925/http://www.heartland.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/heartland-institute,41.8781,-87.6298
atlas,HERITAGE FOUNDATION,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.heritage.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/heritage-foundation,38.89511,-77.03637
atlas,HISPANIC AMERICAN CENTER FOR ECONOMIC RESEARCH,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.hacer.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/hispanic-american-center-for-economic-research,38.89511,-77.03637
atlas,HOOVER INSTITUTION,United States,"Stanford, CA",Stanford,,,https://web.archive.org/web/20190521152925/http://www.hoover.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/hoover-institution,37.4275,-122.1697
atlas,HUDSON INSTITUTE,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.hudson.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/hudson-institute,38.89511,-77.03637
atlas,HUMAN RIGHTS FOUNDATION,United States,"New York, NY",New York,,,https://web.archive.org/web/20190521152925/http://www.thehrf.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/human-rights-foundation,40.7128,-74.006
atlas,IDAHO FREEDOM FOUNDATION,United States,"Boise, ID",Boise,,,https://web.archive.org/web/20190521152925/http://www.idahofreedom.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/idaho-freedom-foundation,43.615,-116.2023
atlas,IDEAS BEYOND BORDERS,United States,"New York, NY",New York,,,https://web.archive.org/web/20190521152925/http://www.ideasbeyondborders.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/ideas-beyond-borders,40.7128,-74.006
atlas,ILLINOIS POLICY INSTITUTE,United States,"Chicago, IL",Chicago,,,https://web.archive.org/web/20190521152925/http://www.illinoispolicy.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/illinois-policy-institute,41.8781,-87.6298
atlas,INDEPENDENCE INSTITUTE,United States,"Golden, CO",Golden,,,https://web.archive.org/web/20190521152925/http://www.i2i.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/independence-institute,39.7555,-105.2211
atlas,INDEPENDENT INSTITUTE,United States,"Oakland, CA",Oakland,,,https://web.archive.org/web/20190521152925/http://www.independent.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/independent-institute,37.8044,-122.2711
atlas,INDEPENDENT WOMEN'S FORUM,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.iwf.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/independent-womens-forum,38.89511,-77.03637
atlas,"INSTITUTE FOR FAITH, WORK & ECONOMICS",United States,"McLean, VA",McLean,,,https://web.archive.org/web/20190521152925/http://tifwe.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/institute-for-faith-work-economics,38.9331,-77.1791
atlas,INSTITUTE FOR FREE SPEECH,United States,"Arlington, VA",Arlington,,,https://web.archive.org/web/20190521152925/http://www.ifs.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/center-for-competitive-politics,38.8833,-77.1068
atlas,INSTITUTE FOR HUMANE STUDIES,United States,"Arlington, VA",Arlington,,,https://web.archive.org/web/20190521152925/http://www.theihs.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/institute-for-humane-studies,38.8833,-77.1068
atlas,INSTITUTE FOR JUSTICE,United States,"Arlington, VA",Arlington,,,https://web.archive.org/web/20190521152925/http://www.ij.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/institute-for-justice,38.8833,-77.1068
atlas,INSTITUTE FOR POLICY INNOVATION,United States,"Irving, TX",Irving,,,https://web.archive.org/web/20190521152925/http://www.ipi.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/institute-for-policy-innovation,32.814,-96.948
atlas,INSTITUTE FOR PRINCIPLE STUDIES,United States,"Modesto, CA",Modesto,,,https://web.archive.org/web/20190521152925/http://principlestudies.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/institute-for-principle-studies,37.6391,-120.9969
